"name","MAE","metric","estimate","lower","upper"
"CP25",1.44829467728569,"MB",-0.638152326139298,-1.18649732557174,0.399006744172894
"CP25",1.44829467728569,"RMSE",2.14273678190523,1.33562367348654,2.84612654788328
"CP25",1.44829467728569,"NSE",0.675460150694401,0.366775452874815,0.916042920614164
"CP25",1.44829467728569,"KGE",0.673777681406019,0.369991390578759,0.872580786010222
"E10",2.11851098739397,"MB",2.00296999966998,0.868769591178031,2.93561983565038
"E10",2.11851098739397,"RMSE",3.21212594741938,1.84526242841138,4.10669917105729
"E10",2.11851098739397,"NSE",0.379154018997653,-0.0244381194841243,0.541258734338746
"E10",2.11851098739397,"KGE",0.303780820506362,0.00741546348272214,0.421502109871336
